FECHA - HORA UTC,LATITUD (°),LONGITUD (°),PROF. (Km),MAGNITUD,TIPO MAGNITUD,FASES,RMS (Seg),GAP (°),ERROR LATITUD (Km),ERROR LONGITUD (Km),ERROR PROFUNDIDAD (Km),REGION,ESTADO
2021-09-22 03:43:35,"6,732","-73,167","137,73","2,1",MLr_3,22,"0,9",65,"4,521","3,967","7,15","Villanueva - Santander, Colombia",manual
2021-09-22 04:13:04,"6,826","-73,122",146,"1,5",MLr_3,8,"0,2",280,"2,333","2,333",2,"Los Santos - Santander, Colombia",manual
2021-09-22 04:36:05,"6,737","-73,146","134,45","1,7",MLr_3,12,"0,8",116,"7,069","7,283","8,71","Los Santos - Santander, Colombia",manual
2021-09-22 04:52:20,"6,594","-73,412",126,"1,2",MLr_vmm,9,"0,7",183,"5,374","5,374","6,9","Hato - Santander, Colombia",manual
2021-09-22 05:30:26,"6,707","-73,146","128,83","1,8",MLr_3,14,1,81,"6,138","4,624","7,81","Jordán - Santander, Colombia",manual
2021-09-22 05:51:56,"6,759","-73,16","141,13","2,7",MLr_3,32,"1,4",65,"4,292","4,37","6,52","Los Santos - Santander, Colombia",manual
2021-09-22 05:54:59,"6,713","-73,139","131,41","1,6",MLr_3,6,"0,5",141,"8,46","10,401","10,48","Jordán - Santander, Colombia",manual
2021-09-22 06:20:32,"6,729","-73,127","135,98",2,MLr_3,20,"0,9",79,"5,077","4,479","7,35","Los Santos - Santander, Colombia",manual
2021-09-22 06:33:54,"6,775","-73,197","129,3","1,5",MLr_3,6,"0,6",132,"7,844","7,918","10,88","Los Santos - Santander, Colombia",manual
2021-09-22 07:20:28,"6,762","-73,188","126,48","1,5",MLr_3,5,"0,4",133,"8,956","11,555","10,92","Los Santos - Santander, Colombia",manual
2021-09-22 08:16:10,"6,852","-73,294","122,22","1,5",MLr_vmm,14,"0,5",118,"2,616","2,616","3,6","Zapatoca - Santander, Colombia",manual
2021-09-22 08:25:03,"6,798","-73,188",142,"1,6",MLr_3,9,"0,3",141,"2,192","2,192","2,8","Los Santos - Santander, Colombia",manual
2021-09-22 09:21:15,"6,812","-73,157","128,4","1,4",MLr_3,12,1,134,"5,728","5,728","10,2","Los Santos - Santander, Colombia",manual
2021-09-22 11:08:35,"5,892","-74,109","91,87","1,4",MLr_vmm,15,"0,4",118,"1,485","1,485","2,7","La Belleza - Santander, Colombia",manual
2021-09-22 13:51:01,"6,799","-73,172","145,79","1,4",MLr_3,8,"0,1",143,"1,344","1,344","1,5","Los Santos - Santander, Colombia",manual
2021-09-22 15:55:44,"6,898","-73,358","136,13","1,3",MLr_vmm,10,"0,5",164,"3,394","3,394","5,2","San Vicente de Chucurí - Santander, Colombia",manual
2021-09-22 17:37:41,"6,78","-73,163","141,17","1,5",MLr_3,10,"0,3",140,"2,404","2,404","3,4","Los Santos - Santander, Colombia",manual
2021-09-22 17:51:26,"6,821","-73,3","121,55","1,4",MLr_vmm,8,"0,5",153,"3,536","3,536","6,1","Zapatoca - Santander, Colombia",manual
2021-09-22 22:14:21,"6,868","-73,182","142,74","1,7",MLr_3,8,"0,1",279,"0,778","0,778","0,9","Zapatoca - Santander, Colombia",manual
2021-09-22 23:07:34,"6,722","-73,182","132,34","1,8",MLr_3,6,"0,6",136,"8,479","8,883","11,15","Villanueva - Santander, Colombia",manual
2021-09-22 23:44:45,"6,893","-73,253","126,95","1,6",MLr_vmm,11,1,105,"6,057","7,612","10,96","Betulia - Santander, Colombia",manual
2021-09-23 00:10:48,"6,779","-73,227","128,83","1,8",MLr_3,9,"0,7",124,"6,565","6,726","10,91","Zapatoca - Santander, Colombia",manual
2021-09-23 00:25:24,"6,711","-73,146","134,45","2,1",MLr_3,15,"0,8",91,"5,127","5,228","8,06","Jordán - Santander, Colombia",manual
2021-09-23 02:12:58,"6,741","-73,154","132,11","1,7",MLr_3,8,"0,6",113,"6,681","6,487","10,15","Los Santos - Santander, Colombia",manual
2021-09-23 03:17:24,"6,775","-73,206","131,17","1,6",MLr_3,6,"0,4",131,"7,331","9,618","10,87","Zapatoca - Santander, Colombia",manual
2021-09-23 05:16:43,"6,518","-73,522","109,05",2,MLr_2,33,"0,9",98,"2,051","2,051","3,9","Simacota - Santander, Colombia",manual
2021-09-23 07:07:39,"6,749","-73,167","133,98","2,3",MLr_3,20,"1,1",89,"5,604","4,704","7,22","Los Santos - Santander, Colombia",manual
2021-09-23 08:17:47,"6,827","-73,176","151,1","2,9",MLr_3,47,"0,6",63,"1,131","1,131","1,7","Los Santos - Santander, Colombia",manual
2021-09-23 09:22:01,"6,765","-73,17","139,96","3,5",MLr_3,43,1,64,"3,75","4,065","5,83","Los Santos - Santander, Colombia",manual
2021-09-23 09:44:31,"6,732","-73,21","131,64","1,9",MLr_3,6,"0,4",129,"8,578","9,317","10,62","Villanueva - Santander, Colombia",manual
2021-09-23 09:49:23,"6,703","-73,077","125,55",2,MLr_3,11,"0,7",99,"5,95","5,02","8,52","Aratoca - Santander, Colombia",manual
2021-09-23 09:52:27,"6,836","-73,149","143,48","1,6",MLr_3,9,"0,8",245,"9,97","9,97","6,9","Los Santos - Santander, Colombia",manual
2021-09-23 10:16:28,"6,866","-73,179","139,8","1,7",MLr_3,9,"0,2",279,"2,546","2,546","2,1","Zapatoca - Santander, Colombia",manual
2021-09-23 12:11:55,"6,846","-73,185","146,32","1,8",MLr_3,10,"0,3",143,"2,97","2,97","2,9","Zapatoca - Santander, Colombia",manual
2021-09-23 12:27:45,"6,749","-73,218","126,95","1,9",MLr_3,10,"0,6",98,"5,991","5,695","9,3","Zapatoca - Santander, Colombia",manual
2021-09-23 12:48:57,"6,728","-73,111","136,33","2,1",MLr_3,7,"0,9",132,"9,108","7,637","10,57","Jordán - Santander, Colombia",manual
2021-09-23 13:52:38,"6,806","-73,196","149,94","1,5",MLr_3,6,"0,1",145,"1,485","1,485","1,8","Zapatoca - Santander, Colombia",manual
2021-09-23 14:58:38,"6,656","-72,988","142,04","1,9",MLr_3,12,"1,2",89,"5,798","5,798","9,9","Aratoca - Santander, Colombia",manual
2021-09-23 15:14:10,"6,737","-73,214","129,3",2,MLr_3,9,1,137,"7,13","8,36","10,43","Villanueva - Santander, Colombia",manual
2021-09-23 17:05:15,"6,756","-73,192",143,"1,8",MLr_3,9,"0,3",140,"1,98","1,98","3,3","Villanueva - Santander, Colombia",manual
2021-09-23 20:37:33,"6,737","-73,18","133,98","2,2",MLr_3,18,1,91,"6,258","5,894","7,53","Villanueva - Santander, Colombia",manual
2021-09-23 20:59:47,"6,737","-73,18","134,92","2,4",MLr_3,18,1,80,"5,947","6,562","7,92","Villanueva - Santander, Colombia",manual
2021-09-24 00:29:00,"6,479","-73,731","97,58","1,5",MLr_vmm,14,"0,5",135,"2,121","2,121","3,4","Vélez - Santander, Colombia",manual
2021-09-24 00:30:27,"6,71","-73,125","135,98","2,1",MLr_3,19,"0,9",79,"5,025","4,371","7,74","Jordán - Santander, Colombia",manual
2021-09-24 00:51:41,"6,773","-73,191","128,59","1,6",MLr_3,6,"0,4",141,"8,895","8,4","11,63","Los Santos - Santander, Colombia",manual
2021-09-24 01:42:25,"6,381","-73,565","119,52","1,4",MLr_vmm,10,"0,3",122,"1,697","1,697","3,3","Santa Helena del Opón - Santander, Colombia",manual
2021-09-24 01:46:07,"6,783","-73,257","136,8","1,7",MLr_3,12,1,114,"6,77","7,376","9,38","Zapatoca - Santander, Colombia",manual
2021-09-24 01:52:40,"6,826","-73,24","130,7","1,5",MLr_3,6,"0,7",120,"8,791","7,685","11,95","Zapatoca - Santander, Colombia",manual
2021-09-24 03:13:40,"7,087","-73,327","99,77","1,4",MLr_vmm,18,"0,8",184,"3,606","3,606","4,2","Girón - Santander, Colombia",manual
2021-09-24 03:46:26,"6,705","-73,114","137,97","1,8",MLr_3,10,"1,1",107,"8,358","7,557","10,09","Jordán - Santander, Colombia",manual
2021-09-24 04:10:15,"7,239","-73,257","128,18",2,MLr_vmm,40,"0,5",74,"0,99","0,99","1,9","Lebrija - Santander, Colombia",manual
2021-09-24 04:15:45,"6,724","-73,193","128,36","1,6",MLr_3,6,"0,4",134,"8,025","9,198","10,27","Villanueva - Santander, Colombia",manual
2021-09-24 04:26:05,"6,737","-73,167","136,33","1,9",MLr_3,15,"0,7",67,"5,509","5,077","7,84","Los Santos - Santander, Colombia",manual
2021-09-24 05:31:57,"6,794","-73,213","158,06","1,4",MLr_3,8,"0,2",145,"2,051","2,051","3,1","Zapatoca - Santander, Colombia",manual
2021-09-24 06:06:21,"7,24","-73,064","153,56",2,MLr_3,26,"0,5",188,"1,98","1,98","2,4","Matanza - Santander, Colombia",manual
2021-09-24 08:10:00,"6,855","-73,209","146,54","1,9",MLr_3,16,"0,3",115,"1,273","1,273","1,6","Zapatoca - Santander, Colombia",manual
2021-09-24 08:32:41,"6,745","-73,129","134,45",2,MLr_3,18,"0,8",82,"5,913","5,15","7,25","Los Santos - Santander, Colombia",manual
2021-09-24 08:36:32,"6,059","-73,722","119,55","1,4",MLr_2,10,"0,2",116,"1,485","1,485","2,4","Vélez - Santander, Colombia",manual
2021-09-24 08:49:26,"6,851","-73,197","144,3","2,5",MLr_3,26,"0,6",67,"5,021","5,513","6,97","Zapatoca - Santander, Colombia",manual
2021-09-24 08:54:53,"6,69","-73,124","132,11","1,9",MLr_3,14,"0,8",108,"5,753","4,869","8,08","Villanueva - Santander, Colombia",manual
2021-09-24 09:50:52,"6,741","-73,231","130,7","1,6",MLr_3,5,"0,3",133,"9,38","9,96","11,48","Zapatoca - Santander, Colombia",manual
2021-09-24 10:30:28,"6,749","-73,129","133,05",2,MLr_3,15,"0,8",82,"5,961","5,197","7,68","Los Santos - Santander, Colombia",manual
2021-09-24 11:31:24,"6,8","-73,117","0,05","1,4",MLr_3,8,"0,4",163,"1,344","1,344","1,4","Los Santos - Santander, Colombia",manual
2021-09-24 12:40:41,"6,826","-73,152",139,2,MLr_3,23,"0,6",134,"2,758","2,758","2,7","Los Santos - Santander, Colombia",manual
2021-09-24 14:19:04,"5,776","-73,902","96,95","1,5",MLr_3,8,"0,6",90,"5,127","4,718","9,01","Albania - Santander, Colombia",manual
2021-09-24 14:37:13,"6,812","-73,138","152,52","3,4",MLr_3,75,"1,1",66,"1,485","1,485","2,7","Los Santos - Santander, Colombia",manual
2021-09-25 01:01:04,"6,694","-73,129","137,27","2,1",MLr_3,15,"0,9",125,"5,491","6,887","7,71","Jordán - Santander, Colombia",manual
2021-09-25 01:18:57,"6,793","-73,22","146,52",4,MLr_3,46,"1,3",61,"3,055","4,215","5,6","Zapatoca - Santander, Colombia",manual
2021-09-25 01:29:33,"6,744","-73,13","141,84","2,2",MLr_3,23,1,67,"5,201","4,536","7,14","Los Santos - Santander, Colombia",manual
2021-09-25 01:33:53,"6,737","-73,171","133,05","1,9",MLr_3,8,"0,6",121,"7,819","8,466","9,45","Villanueva - Santander, Colombia",manual
2021-09-25 01:43:18,"6,792","-73,176","141,95",2,MLr_3,9,1,129,"9,589","8,318","10,05","Los Santos - Santander, Colombia",manual
2021-09-25 02:22:28,"6,82","-73,257","140,99","1,7",MLr_vmm,20,"0,4",194,"1,626","1,626","2,5","Zapatoca - Santander, Colombia",manual
2021-09-25 03:55:11,"6,732","-73,197","135,86","1,9",MLr_3,11,"0,8",130,"8,949","7,588","9,41","Villanueva - Santander, Colombia",manual
2021-09-25 04:56:15,"6,805","-73,164","14,57","1,2",MLr_3,4,"0,6",147,"4,835","7,047","6,39","Los Santos - Santander, Colombia",manual
2021-09-25 04:59:45,"6,835","-73,173","146,47","1,6",MLr_3,8,0,140,"0,354","0,354","0,4","Los Santos - Santander, Colombia",manual
2021-09-25 05:03:39,"6,93","-73,174","142,05","1,8",MLr_3,13,"0,2",209,"1,344","1,344","1,6","Girón - Santander, Colombia",manual
2021-09-25 05:52:06,"6,786","-73,189","147,1","1,7",MLr_3,10,"0,5",136,"6,435","6,435","4,8","Los Santos - Santander, Colombia",manual
2021-09-25 05:56:46,"6,813","-73,148","142,56","1,7",MLr_3,12,"0,4",148,"3,818","3,818","2,8","Los Santos - Santander, Colombia",manual
2021-09-25 06:24:22,"6,371","-73,591","115,38","1,7",MLr_vmm,30,"0,7",64,"1,697","1,697","2,8","Santa Helena del Opón - Santander, Colombia",manual
2021-09-25 07:10:05,"5,895","-73,851","106,77","1,4",MLr_2,10,"0,2",179,"1,131","1,131","1,8","Sucre - Santander, Colombia",manual
2021-09-25 07:41:57,"6,867","-73,202","140,57","1,9",MLr_3,17,"0,2",125,"1,273","1,273","1,3","Zapatoca - Santander, Colombia",manual
2021-09-25 09:01:32,"6,745","-73,103","137,73","1,8",MLr_3,10,"1,1",125,"8,621","8,78","9,72","Los Santos - Santander, Colombia",manual
2021-09-25 09:09:19,"6,652","-73,124","131,17","1,9",MLr_3,8,"0,7",105,"9,968","6,189","10,21","Villanueva - Santander, Colombia",manual
2021-09-25 10:10:59,"6,833","-73,161","145,93","1,9",MLr_3,7,"0,1",153,"2,051","2,051","1,2","Los Santos - Santander, Colombia",manual
2021-09-25 11:11:07,"6,67","-73,072","157,25","1,8",MLr_3,9,1,179,"11,243","11,243","10,8","Curití - Santander, Colombia",manual
2021-09-25 11:28:58,"7,015","-73,092","68,9","1,9",MLr_3,15,"0,9",203,"5,374","5,374",6,"Piedecuesta - Santander, Colombia",manual
2021-09-25 13:10:11,"6,8","-73,168","146,64","2,1",MLr_3,19,"0,4",130,"1,768","1,768","2,3","Los Santos - Santander, Colombia",manual
2021-09-25 14:38:18,"6,669","-73,081","133,52","2,1",MLr_3,8,"0,9",156,"8,593","7,769","10,53","Curití - Santander, Colombia",manual
2021-09-25 15:12:34,"7,091","-73,117","22,07","1,2",MLr_2,5,"0,3",172,"4,837","7,094","4,87","Bucaramanga - Santander, Colombia",manual
2021-09-25 17:25:26,"6,711","-73,129","152,73",2,MLr_3,10,"1,2",124,"6,496","8,879","10,64","Jordán - Santander, Colombia",manual
2021-09-25 18:25:09,"6,818","-73,157","144,31","1,7",MLr_3,8,"0,3",143,"2,404","2,404","3,4","Los Santos - Santander, Colombia",manual
2021-09-25 18:48:18,"7,419","-73,233","134,6","1,8",MLr_vmm,8,"0,4",224,"4,525","4,525","5,6","Rionegro - Santander, Colombia",manual
2021-09-25 20:56:16,"6,792","-73,18","144,77","2,7",MLr_3,24,"1,1",63,"4,851","5,059","7,88","Los Santos - Santander, Colombia",manual
2021-09-25 22:00:05,"6,744","-73,165","141,93","1,5",MLr_3,8,"0,3",137,"2,758","2,758","4,1","Los Santos - Santander, Colombia",manual
2021-09-26 01:21:13,"6,595","-73,558","112,34","2,2",MLr_vmm,29,"0,5",117,"1,273","1,273","1,6","El Carmen - Santander, Colombia",manual
2021-09-26 01:41:29,"6,857","-73,212","137,33","1,5",MLr_3,7,"0,5",205,"5,728","5,728","7,2","Zapatoca - Santander, Colombia",manual
2021-09-26 03:45:52,"6,814","-73,196","132,91","1,6",MLr_3,8,"0,1",146,"1,414","1,414","3,7","Zapatoca - Santander, Colombia",manual
2021-09-26 04:59:48,"6,715","-73,141","135,86",2,MLr_3,17,"0,8",67,"5,8","4,85","7,71","Jordán - Santander, Colombia",manual
2021-09-26 05:45:46,"6,771","-73,218","141,02","1,9",MLr_3,18,1,61,"5,585","5,525","7,62","Zapatoca - Santander, Colombia",manual
2021-09-26 05:52:35,"6,749","-73,257","133,98","1,5",MLr,15,"0,8",112,"6,731","6,27","8,46","Zapatoca - Santander, Colombia",manual
2021-09-26 06:04:07,"6,81","-73,194","142,77","3,8",MLr_3,52,"1,2",62,"2,989","3,949","5,39","Zapatoca - Santander, Colombia",manual
2021-09-26 06:22:28,"6,724","-73,391","103,09","1,1",MLr_vmm,11,"0,8",148,"4,455","4,455","8,4","San Vicente de Chucurí - Santander, Colombia",manual
2021-09-26 07:12:45,"6,834","-73,201","135,39","1,7",MLr,20,"1,1",113,"5,89","5,946","7,52","Zapatoca - Santander, Colombia",manual
2021-09-26 08:02:38,"6,694","-73,15","141,02","1,8",MLr_3,16,1,66,"5,798","4,63","8,13","Villanueva - Santander, Colombia",manual
2021-09-26 08:06:08,"6,681","-73,445","125,59","1,3",MLr_vmm,9,"1,1",146,"7,142","7,142","8,8","El Carmen - Santander, Colombia",manual
2021-09-26 09:24:28,"6,869","-73,199","146,9","1,8",MLr_3,10,"0,1",151,"1,768","1,768","1,4","Zapatoca - Santander, Colombia",manual
2021-09-26 09:41:44,"6,741","-73,188","140,08","1,6",MLr_3,6,"0,4",134,"9,171","9,892","10,99","Villanueva - Santander, Colombia",manual
2021-09-26 10:32:11,"6,787","-73,107","142,79","1,7",MLr,26,"0,7",80,"2,263","2,263","3,7","Los Santos - Santander, Colombia",manual
2021-09-26 11:29:40,"6,688","-73,233","127,66","1,5",MLr_3,6,"0,5",126,"8,831","9,598","10,83","Barichara - Santander, Colombia",manual
2021-09-26 11:45:11,"6,758","-73,18","143,83","1,9",MLr_3,15,"1,1",118,"7,306","6,681","8,21","Los Santos - Santander, Colombia",manual
2021-09-26 11:57:25,"6,762","-73,206","131,17","1,6",MLr_3,7,"0,5",132,"8,347","9,262","10,09","Villanueva - Santander, Colombia",manual
2021-09-26 12:41:43,"6,818","-73,172","144,88","2,3",MLr_3,26,"1,1",64,"4,163","4,132","6,43","Los Santos - Santander, Colombia",manual
2021-09-26 14:13:36,"6,696","-74,24","87,15","1,7",MLr_vmm,7,"0,1",207,"1,131","1,131",2,"Cimitarra - Santander, Colombia",manual
2021-09-26 14:28:46,"6,72","-73,116","127,89","1,7",MLr_3,7,"0,6",108,"8,111","5,794","9,24","Jordán - Santander, Colombia",manual
2021-09-26 14:46:57,"6,783","-73,171","128,83","1,6",MLr_3,6,"0,7",141,"9,409","6,243","10,74","Los Santos - Santander, Colombia",manual
2021-09-26 15:30:17,"6,72","-73,197","137,73","1,8",MLr_3,9,"0,7",134,"7,333","8,116","9,87","Barichara - Santander, Colombia",manual
2021-09-26 16:17:50,"6,856","-73,224","143,71","2,8",MLr_3,32,"1,3",57,"3,369","4,297","6,47","Zapatoca - Santander, Colombia",manual
2021-09-26 18:15:21,"6,571","-73,41","115,78","1,5",MLr,16,"1,1",131,"4,384","4,384","7,4","Hato - Santander, Colombia",manual
2021-09-26 18:20:38,"6,801","-73,21","154,68","1,7",MLr_3,12,"0,5",145,"2,899","2,899","4,4","Zapatoca - Santander, Colombia",manual
2021-09-26 19:40:39,"6,793","-73,177","145,12","2,8",MLr_3,32,"1,4",64,"4,02","4,763","6,41","Los Santos - Santander, Colombia",manual
2021-09-26 23:23:23,"6,811","-73,192","144,88","1,7",MLr_3,12,"0,2",137,"1,273","1,273","1,4","Zapatoca - Santander, Colombia",manual
2021-09-27 00:03:58,"6,761","-73,132","140,43","2,2",MLr_3,21,1,67,"4,619","4,822","7,11","Los Santos - Santander, Colombia",manual
2021-09-27 01:51:29,"6,711","-73,163","132,58","1,7",MLr_3,9,"0,5",134,"7,004","6,297","9,78","Villanueva - Santander, Colombia",manual
2021-09-27 02:08:57,"6,392","-73,552","113,9","1,4",MLr_vmm,21,"0,5",95,"1,414","1,414","2,7","Santa Helena del Opón - Santander, Colombia",manual
2021-09-27 02:13:03,"6,778","-73,168","141,84","2,6",MLr_3,31,1,64,"3,255","4,292","6,13","Los Santos - Santander, Colombia",manual
2021-09-27 02:25:52,"6,89","-73,841","2,39","1,5",MLr_vmm,21,"0,6",84,"1,131","1,131","3,5","Barrancabermeja - Santander, Colombia",manual
2021-09-27 02:27:20,"6,82","-73,155","144,65","2,3",MLr_3,27,"1,1",65,"3,394","4,49","7,01","Los Santos - Santander, Colombia",manual
2021-09-27 03:00:11,"6,841","-73,166","137,15","2,2",MLr_3,23,"0,9",64,"3,907","4,32","7,32","Los Santos - Santander, Colombia",manual
2021-09-27 03:39:25,"7,454","-73,219","132,83","2,5",MLr_vmm,57,"0,5",86,"0,919","0,919","1,5","El Playón - Santander, Colombia",manual
2021-09-27 06:10:37,"6,703","-73,133","133,98","1,9",MLr_3,14,"0,9",67,"6,664","4,59","10,85","Jordán - Santander, Colombia",manual
2021-09-27 06:37:17,"6,801","-73,163","148,13","1,7",MLr_3,10,"0,1",148,"0,99","0,99","0,8","Los Santos - Santander, Colombia",manual
2021-09-27 07:14:32,"6,841","-73,187","146,05","2,4",MLr_3,26,1,62,"4,251","4,398","6,55","Zapatoca - Santander, Colombia",manual
2021-09-27 07:32:49,"6,797","-73,198","138,32","2,9",MLr_3,35,"0,9",62,"4,236","5,081","6,2","Los Santos - Santander, Colombia",manual
2021-09-27 07:46:23,"6,826","-73,157","146,78","1,7",MLr_3,13,"0,4",146,"2,758","2,758","2,7","Los Santos - Santander, Colombia",manual
2021-09-27 08:07:28,"6,879","-73,245",144,"1,8",MLr_2,19,"0,7",110,"3,253","3,253","4,1","Zapatoca - Santander, Colombia",manual
2021-09-27 08:43:11,"6,729","-73,136","144,35","1,6",MLr_3,11,"0,3",141,"2,616","2,616","3,2","Jordán - Santander, Colombia",manual
2021-09-27 11:08:51,"6,803","-73,111","147,97","1,9",MLr_3,15,"0,3",141,"1,768","1,768",2,"Los Santos - Santander, Colombia",manual
2021-09-27 13:23:00,"6,781","-73,094","140,71","1,5",MLr_3,8,"0,1",144,"1,061","1,061","1,5","Los Santos - Santander, Colombia",manual
2021-09-27 13:24:50,"6,832","-73,187","141,83","1,8",MLr_3,14,"0,4",147,"2,051","2,051","2,9","Zapatoca - Santander, Colombia",manual
2021-09-27 13:35:45,"6,831","-73,154","150,79",2,MLr_3,16,"0,4",144,"2,192","2,192","2,9","Los Santos - Santander, Colombia",manual
2021-09-27 14:12:48,"7,418","-73,193","133,52","1,8",MLr_vmm,11,"1,2",122,"7,265","6,606","10,09","Rionegro - Santander, Colombia",manual
2021-09-27 14:44:07,"6,796","-73,18","138,2",2,MLr_3,15,"0,8",69,"5,056","5,689","7,39","Los Santos - Santander, Colombia",manual
2021-09-27 15:36:27,"6,77","-73,081",147,"1,6",MLr_3,8,"0,3",146,"2,333","2,333","3,3","Los Santos - Santander, Colombia",manual
2021-09-27 17:11:20,"6,727","-73,162","138,55","2,4",MLr_3,21,1,87,"4,864","4,64","7,05","Villanueva - Santander, Colombia",manual
2021-09-27 19:16:17,"6,712","-73,186","148,31","1,5",MLr_3,8,"0,2",136,"2,192","2,192","2,4","Barichara - Santander, Colombia",manual
2021-09-28 00:40:25,"6,711","-73,171","134,45","1,9",MLr_3,12,"0,6",118,"6,76","5,225","8,37","Villanueva - Santander, Colombia",manual
2021-09-28 00:48:21,"6,705","-73,182","140,78","1,6",MLr_3,10,"0,6",136,"7,916","8,187","9,63","Barichara - Santander, Colombia",manual
2021-09-28 01:05:30,"6,758","-73,167","137,73","1,9",MLr_3,15,1,65,"5,556","5,117","7,44","Los Santos - Santander, Colombia",manual
2021-09-28 03:02:42,"6,766","-73,15","139,61","1,9",MLr_3,13,1,66,"7,487","5,425","7,82","Los Santos - Santander, Colombia",manual
2021-09-28 03:36:58,"6,724","-73,197","136,33","1,7",MLr_3,12,"0,9",134,"6,924","6,925","9,05","Villanueva - Santander, Colombia",manual
2021-09-28 04:05:14,"6,179","-73,624","112,25","1,3",MLr_vmm,21,"0,5",71,"1,697","1,697","3,2","La Paz - Santander, Colombia",manual
2021-09-28 04:28:41,"6,728","-73,188","139,61","1,9",MLr_3,17,"1,1",71,"5,096","5,139","6,75","Villanueva - Santander, Colombia",manual
2021-09-28 04:31:21,"6,873","-73,357","114,59","1,4",MLr_vmm,22,"0,4",80,"1,556","1,556","2,1","San Vicente de Chucurí - Santander, Colombia",manual
2021-09-28 05:11:18,"6,808","-73,157","150,51","2,4",MLr_3,32,"1,3",65,"3,534","4,446","5,94","Los Santos - Santander, Colombia",manual
2021-09-28 05:55:26,"6,707","-73,129","129,3","1,6",MLr_3,9,"0,8",143,"7,542","7,43","9,15","Jordán - Santander, Colombia",manual
2021-09-28 08:23:38,"6,328","-73,625","114,22","1,3",MLr_vmm,7,"0,2",135,"1,838","1,838","2,5","Santa Helena del Opón - Santander, Colombia",manual
2021-09-28 09:13:58,"6,822","-73,177","142,58","1,5",MLr_3,11,"0,2",132,"1,485","1,485","1,8","Los Santos - Santander, Colombia",manual
2021-09-28 09:57:36,"6,816","-73,187","144,18","2,7",MLr_3,37,"1,4",63,"3,181","4,362","5,56","Zapatoca - Santander, Colombia",manual
2021-09-28 15:20:55,"6,768","-73,123","144,19","1,6",MLr_3,6,"0,2",176,"8,556","8,556","2,8","Los Santos - Santander, Colombia",manual
2021-09-28 16:50:03,"6,784","-73,166","143,24","2,5",MLr_3,26,"0,8",65,"3,85","4,606","6,31","Los Santos - Santander, Colombia",manual
2021-09-28 19:31:09,"6,795","-73,164","144,18","2,7",MLr_3,29,"0,9",65,"4,58","5,125","6,46","Los Santos - Santander, Colombia",manual
2021-09-28 23:46:03,"6,803","-73,192","143,48","2,6",MLr_3,23,"1,3",62,"4,727","4,982","6,82","Zapatoca - Santander, Colombia",manual
2021-09-29 00:01:23,"6,186","-73,308","140,55","1,8",MLr_3,12,"0,9",115,"6,486","6,534","10,71","Oiba - Santander, Colombia",manual
2021-09-29 00:04:04,"6,17","-73,776","105,64","1,5",MLr_3,15,"0,3",67,"1,485","1,485","3,3","Bolivar - Santander, Colombia",manual
2021-09-29 00:11:20,"6,796","-73,141","144,3",2,MLr_3,16,1,66,"6,189","5,622","7,6","Los Santos - Santander, Colombia",manual
2021-09-29 01:57:30,"6,758","-73,197","141,48","1,9",MLr_3,13,"1,1",135,"7,447","6,459","8,62","Villanueva - Santander, Colombia",manual
2021-09-29 02:17:01,"6,78","-73,119","150,47","2,5",M,50,"0,6",68,"1,273","1,273","1,8","Los Santos - Santander, Colombia",manual
2021-09-29 02:54:09,"6,699","-73,18","131,64","1,7",MLr_3,11,"0,7",119,"6,442","5,335","8,28","Villanueva - Santander, Colombia",manual
2021-09-29 03:19:43,"6,711","-73,15","136,8","1,9",MLr_3,12,"0,8",85,"6,164","6,35","8,09","Villanueva - Santander, Colombia",manual
2021-09-29 03:36:03,"6,762","-73,129","134,45","1,9",MLr_3,11,"0,7",88,"6,472","5,948","7,72","Los Santos - Santander, Colombia",manual
2021-09-29 06:19:22,"6,405","-73,586","15,56","1,1",MLr,5,"0,2",128,"9,331","8,356","19,33","Santa Helena del Opón - Santander, Colombia",automatic
2021-09-29 07:44:30,"6,839","-73,145","150,04","3,5",MLr_3,53,"0,9",79,"1,626","1,626","2,3","Los Santos - Santander, Colombia",manual
2021-09-29 07:51:14,"5,934","-73,939","8,31","2,1",M_MLr,8,"0,8",80,"2,058","2,26","3,8","Sucre - Santander, Colombia",automatic
